DISTRICT NUMBER,DISTRICT NAME,YEAR,REPORT_CHARTER_STATUS,ALL FUNDS-LOCAL TAX REVENUE FROM M&O,ALL FUNDS-STATE REVENUE,ALL FUNDS-OTHER LOCAL & INTERMEDIATE REVENUE,ALL FUNDS-LOCAL PROPERTY TAXES FROM I&S,ALL FUNDS-STATE DEBT FUNDS,ALL FUNDS-OTHER RECEIPTS,ALL FUNDS-DEBT SERVICE FINANCING RELATED REVENUE,Revenue Sum,Revenue Sum w/ Debt,2018-2019 ADA,Asian,Black or African American,Hispanic/Latino,Two or more races,White,American Indian or Alaska Nat,Native Hawaiian/Other Pacific,Total Ethnicity,All Students Count,# Economically Disadvantaged,% Economically Disadvantaged,# LEP Students,% LEP Students,# Special Education,% Special Education,Charter Dummy,Traditional Dummy,Percent Asian,Percent Black,Percent Hispanic,Percent White,Percent Minority,Percent Econ. Disadvantaged,Percent LEP,Percent SPED
137901,KINGSVILLE ISD,2019,Traditional ISD/CSD,10055853,19784729,387220,2995425,1145117,0,756000,34368344,35124344,2927.867,25,117,2834,7,329,2,2,3316,3313,2605,78.6,109,3.3,418,12.6,0,1,0.0075392038600723766,0.03528347406513872,0.8546441495778045,0.09921592279855247,0.9007840772014475,0.786296408089345,0.03290069423483248,0.12616963477210988
137902,RICARDO ISD,2019,Traditional ISD/CSD,1969870,5374453,365764,0,0,0,0,7710087,7710087,630.6940000000001,3,9,577,4,96,0,0,689,689,400,58.1,18,2.6,50,7.3,0,1,0.0043541364296081275,0.013062409288824383,0.8374455732946299,0.13933236574746008,0.8606676342525399,0.5805515239477503,0.026124818577648767,0.07256894049346879
137903,RIVIERA ISD,2019,Traditional ISD/CSD,2907451,2484483,608520,0,0,10192,0,6010646,6010646,393.762,1,0,333,5,104,1,0,444,438,290,66.2,19,4.3,34,7.8,0,1,0.0022522522522522522,0,0.75,0.23423423423423423,0.7657657657657657,0.6621004566210046,0.04337899543378995,0.0776255707762557
137904,SANTA GERTRUDIS ISD,2019,Traditional ISD/CSD,1144554,6594409,716922,358703,390060,3540,0,9208188,9208188,755.105,24,12,583,9,173,3,0,804,804,354,44,7,0.9,21,2.6,0,1,0.029850746268656716,0.014925373134328358,0.7251243781094527,0.21517412935323382,0.7848258706467661,0.44029850746268656,0.008706467661691543,0.026119402985074626
138902,KNOX CITY-O'BRIEN CISD,2019,Traditional ISD/CSD,946713,2536478,162223,0,0,20460,0,3665874,3665874,244.67299999999997,3,9,144,4,109,0,0,269,269,193,71.7,18,6.7,38,14.1,0,1,0.011152416356877323,0.03345724907063197,0.5353159851301115,0.4052044609665427,0.5947955390334573,0.7174721189591078,0.06691449814126393,0.1412639405204461
138903,MUNDAY CISD,2019,Traditional ISD/CSD,1168257,3028390,870014,765126,0,2000,0,5833787,5833787,329.853,2,24,190,14,161,1,0,392,362,230,63.5,20,5.5,57,15.7,0,1,0.00510204081632653,0.061224489795918366,0.4846938775510204,0.4107142857142857,0.5892857142857143,0.6353591160220995,0.055248618784530384,0.1574585635359116
138904,BENJAMIN ISD,2019,Traditional ISD/CSD,718136,1001540,248370,0,0,187890,0,2155936,2155936,111.20100000000001,1,0,49,7,61,0,0,118,118,82,69.5,2,1.7,12,10.2,0,1,0.00847457627118644,0,0.4152542372881356,0.5169491525423728,0.4830508474576271,0.6949152542372882,0.01694915254237288,0.1016949152542373
139905,CHISUM ISD,2019,Traditional ISD/CSD,8733259,1527176,810436,1891520,9183,301713,0,13273287,13273287,872.8559999999999,0,30,74,23,804,13,0,944,942,518,55,45,4.8,93,9.9,0,1,0,0.03177966101694915,0.07838983050847458,0.8516949152542372,0.1483050847457627,0.5498938428874734,0.04777070063694268,0.09872611464968153
139908,ROXTON ISD,2019,Traditional ISD/CSD,1184559,575618,20195,57245,11741,16108,0,1865466,1865466,122.754,0,12,21,6,97,1,0,137,136,111,81.6,9,6.6,28,20.6,0,1,0,0.08759124087591241,0.15328467153284672,0.708029197080292,0.291970802919708,0.8161764705882353,0.0661764705882353,0.20588235294117646
139909,PARIS ISD,2019,Traditional ISD/CSD,9118465,23246622,1392561,2228977,1296379,0,0,37283004,37283004,3449.0150000000003,30,1205,899,270,1373,35,1,3813,3810,2968,77.9,412,10.8,482,12.7,0,1,0.007867820613690008,0.31602412798321533,0.23577235772357724,0.3600839234198794,0.6399160765801206,0.779002624671916,0.10813648293963254,0.12650918635170605
139911,NORTH LAMAR ISD,2019,Traditional ISD/CSD,12771302,7468469,3378191,0,0,849782,0,24467744,24467744,2330.097,26,107,259,105,1902,54,3,2456,2456,1254,51.1,74,3,342,13.9,0,1,0.010586319218241042,0.04356677524429967,0.10545602605863193,0.7744299674267101,0.2255700325732899,0.510586319218241,0.03013029315960912,0.13925081433224756
139912,PRAIRILAND ISD,2019,Traditional ISD/CSD,2255459,7217703,541502,290592,232460,790,0,10538506,10538506,1074.21,0,5,98,36,995,12,0,1146,1146,609,53.1,30,2.6,99,8.6,0,1,0,0.004363001745200698,0.08551483420593368,0.868237347294939,0.13176265270506107,0.5314136125654451,0.02617801047120419,0.08638743455497382
140901,AMHERST ISD,2019,Traditional ISD/CSD,551552,1321662,17239,0,0,16515,0,1906968,1906968,133.797,0,6,126,1,9,0,0,142,142,116,81.7,69,48.6,16,11.3,0,1,0,0.04225352112676056,0.8873239436619719,0.06338028169014084,0.9366197183098591,0.8169014084507042,0.4859154929577465,0.11267605633802817
140904,LITTLEFIELD ISD,2019,Traditional ISD/CSD,2663162,10289823,1138617,0,0,271061,0,14362663,14362663,1239.21,4,84,984,17,263,3,0,1355,1350,1023,75.8,89,6.6,144,10.7,0,1,0.002952029520295203,0.06199261992619926,0.72619926199262,0.1940959409594096,0.8059040590405904,0.7577777777777778,0.06592592592592593,0.10666666666666667
140905,OLTON ISD,2019,Traditional ISD/CSD,1540596,5382434,197605,0,0,209719,0,7330354,7330354,557.4449999999999,0,5,457,0,128,0,1,591,586,440,75.1,97,16.6,50,8.5,0,1,0,0.008460236886632826,0.7732656514382402,0.21658206429780033,0.7834179357021996,0.7508532423208191,0.16552901023890784,0.08532423208191127
140907,SPRINGLAKE-EARTH ISD,2019,Traditional ISD/CSD,1032704,3163498,172366,0,0,65073,0,4433641,4433641,324.699,0,4,245,0,102,0,0,351,351,249,70.9,58,16.5,51,14.5,0,1,0,0.011396011396011397,0.698005698005698,0.2905982905982906,0.7094017094017094,0.7094017094017094,0.16524216524216523,0.1452991452991453
140908,SUDAN ISD,2019,Traditional ISD/CSD,4796516,587675,411832,703112,3396,5916,0,6508447,6508447,450.9309999999999,0,3,261,4,206,1,0,475,475,252,53.1,35,7.4,46,9.7,0,1,0,0.00631578947368421,0.5494736842105263,0.4336842105263158,0.5663157894736842,0.5305263157894737,0.07368421052631578,0.0968421052631579
141901,LAMPASAS ISD,2019,Traditional ISD/CSD,13887213,14538544,1718812,3336614,125412,21590,0,33628185,33628185,3131.765,27,83,891,164,2142,22,29,3358,3337,1730,51.8,121,3.6,431,12.9,0,1,0.008040500297796307,0.0247170935080405,0.26533650982727813,0.6378796902918403,0.3621203097081596,0.5184297272999701,0.036260113874737786,0.1291579262810908
141902,LOMETA ISD,2019,Traditional ISD/CSD,1389545,1889265,47132,417443,8898,1461,0,3753744,3753744,271.858,3,2,162,2,117,3,0,289,289,228,78.9,39,13.5,43,14.9,0,1,0.010380622837370242,0.006920415224913495,0.5605536332179931,0.40484429065743943,0.5951557093425606,0.7889273356401384,0.13494809688581316,0.14878892733564014
142901,COTULLA ISD,2019,Traditional ISD/CSD,15204937,839970,2042301,10156184,15260,0,0,28258652,28258652,1217.539,5,1,1275,4,61,1,0,1347,1342,1196,89.1,98,7.3,181,13.5,0,1,0.003711952487008166,7.423904974016332e-4,0.9465478841870824,0.04528582034149963,0.9547141796585004,0.8912071535022354,0.07302533532041729,0.13487332339791355
143901,HALLETTSVILLE ISD,2019,Traditional ISD/CSD,7824312,3324910,1064056,2047035,41731,696242,366885,14998286,15365171,1057.422,3,107,240,37,740,4,0,1131,1126,507,45,28,2.5,106,9.4,0,1,0.002652519893899204,0.09460654288240496,0.21220159151193635,0.654288240495137,0.34571175950486294,0.4502664298401421,0.02486678507992895,0.0941385435168739
143902,MOULTON ISD,2019,Traditional ISD/CSD,2933144,303109,86869,3417,0,47315,0,3373854,3373854,256.254,1,1,124,4,147,2,0,279,278,164,59,29,10.4,41,14.7,0,1,0.0035842293906810036,0.0035842293906810036,0.4444444444444444,0.5268817204301075,0.4731182795698925,0.5899280575539568,0.10431654676258993,0.1474820143884892
143903,SHINER ISD,2019,Traditional ISD/CSD,5109558,914307,691566,422093,0,19197,0,7156721,7156721,618.7950000000001,4,36,118,13,492,3,0,666,662,225,34,11,1.7,80,12.1,0,1,0.006006006006006006,0.05405405405405406,0.17717717717717718,0.7387387387387387,0.26126126126126126,0.33987915407854985,0.01661631419939577,0.12084592145015106
143904,VYSEHRAD ISD,2019,Traditional ISD/CSD,550776,625763,72627,0,0,15391,0,1264557,1264557,113.393,2,18,11,4,91,0,0,126,126,55,43.7,1,0.8,6,4.8,0,1,0.015873015873015872,0.14285714285714285,0.0873015873015873,0.7222222222222222,0.2777777777777778,0.4365079365079365,0.007936507936507936,0.047619047619047616
143905,SWEET HOME ISD,2019,Traditional ISD/CSD,729356,698339,98643,0,0,41298,0,1567636,1567636,126.44500000000001,0,0,20,4,119,0,0,143,143,25,17.5,0,0,6,4.2,0,1,0,0,0.13986013986013987,0.8321678321678322,0.16783216783216784,0.17482517482517482,0,0.04195804195804196
143906,EZZELL ISD,2019,Traditional ISD/CSD,812883,206164,59699,231066,6796,102725,0,1419333,1419333,82.67499999999998,0,2,6,5,79,0,0,92,92,43,46.7,0,0,4,4.3,0,1,0,0.021739130434782608,0.06521739130434782,0.8586956521739131,0.14130434782608695,0.4673913043478261,0,0.043478260869565216
144901,GIDDINGS ISD,2019,Traditional ISD/CSD,8456531,7171678,949532,2370230,58597,687,0,19007255,19007255,1741.512,13,149,1065,41,600,2,1,1871,1854,1225,66.1,386,20.8,203,10.9,0,1,0.00694815606627472,0.07963655799037947,0.5692143238909674,0.32068412613575625,0.6793158738642437,0.6607335490830637,0.20819848975188782,0.10949298813376483
144902,LEXINGTON ISD,2019,Traditional ISD/CSD,4838414,5779501,438824,545782,0,22656,0,11625177,11625177,977.623,1,75,177,49,717,5,2,1026,1023,400,39.1,24,2.3,96,9.4,0,1,9.746588693957114e-4,0.07309941520467836,0.17251461988304093,0.6988304093567251,0.30116959064327486,0.39100684261974583,0.02346041055718475,0.093841642228739
144903,DIME BOX ISD,2019,Traditional ISD/CSD,1436155,645211,71062,0,0,15000,0,2167428,2167428,142.484,0,54,54,11,34,0,0,153,153,114,74.5,18,11.8,25,16.3,0,1,0,0.35294117647058826,0.35294117647058826,0.2222222222222222,0.7777777777777778,0.7450980392156863,0.11764705882352941,0.16339869281045752
145901,BUFFALO ISD,2019,Traditional ISD/CSD,4552505,5123387,319002,517495,12652,0,945804,10525041,11470845,871.2940000000001,8,37,389,27,484,0,0,945,944,620,65.7,155,16.4,75,7.9,0,1,0.008465608465608466,0.039153439153439155,0.41164021164021164,0.5121693121693122,0.48783068783068784,0.6567796610169492,0.1641949152542373,0.07944915254237288
145902,CENTERVILLE ISD,2019,Traditional ISD/CSD,3033132,3669422,861914,805271,29677,1409100,0,9808516,9808516,626.248,3,67,69,8,506,3,0,656,653,320,49,19,2.9,58,8.9,0,1,0.004573170731707317,0.10213414634146341,0.10518292682926829,0.7713414634146342,0.22865853658536586,0.4900459418070444,0.02909647779479326,0.0888208269525268
145906,NORMANGEE ISD,2019,Traditional ISD/CSD,3129389,2304214,175162,1329734,28013,0,0,6966512,6966512,553.141,7,43,85,17,449,4,0,605,605,324,53.6,17,2.8,57,9.4,0,1,0.011570247933884297,0.07107438016528926,0.14049586776859505,0.7421487603305785,0.2578512396694215,0.5355371900826447,0.02809917355371901,0.09421487603305785
145907,OAKWOOD ISD,2019,Traditional ISD/CSD,1637367,581667,50862,272994,5263,0,134381,2548153,2682534,175.89000000000001,0,39,34,9,116,0,1,199,199,168,84.4,3,1.5,17,8.5,0,1,0,0.19597989949748743,0.1708542713567839,0.5829145728643216,0.41708542713567837,0.8442211055276382,0.01507537688442211,0.08542713567839195
145911,LEON ISD,2019,Traditional ISD/CSD,6846603,1611711,558647,1581409,16316,22032,0,10636718,10636718,685.9559999999999,17,4,231,10,483,1,0,746,746,391,52.4,111,14.9,61,8.2,0,1,0.022788203753351208,0.005361930294906166,0.3096514745308311,0.6474530831099196,0.35254691689008044,0.5241286863270778,0.1487935656836461,0.08176943699731903
146901,CLEVELAND ISD,2019,Traditional ISD/CSD,15963596,43012274,942902,5650042,1656910,46864,0,67272588,67272588,6103.044,19,355,4900,101,1179,27,3,6584,6568,5680,86.5,2793,42.5,484,7.4,0,1,0.002885783718104496,0.053918590522478736,0.744228432563791,0.17907047387606317,0.8209295261239368,0.8647990255785627,0.4252436053593179,0.07369062119366626
146902,DAYTON ISD,2019,Traditional ISD/CSD,20131026,23934108,1922171,6374009,110451,0,0,52471765,52471765,5008.1810000000005,25,389,2285,105,2554,56,4,5418,5406,3606,66.7,997,18.4,517,9.6,0,1,0.004614248800295312,0.07179771133259505,0.4217423403469915,0.4713916574381691,0.528608342561831,0.6670366259711432,0.18442471328153903,0.09563448020717721
146903,DEVERS ISD,2019,Traditional ISD/CSD,1886053,217177,133527,130422,1687,40000,0,2408866,2408866,166.201,0,9,50,4,112,0,1,176,176,85,48.3,28,15.9,17,9.7,0,1,0,0.05113636363636364,0.2840909090909091,0.6363636363636364,0.36363636363636365,0.48295454545454547,0.1590909090909091,0.09659090909090909
146904,HARDIN ISD,2019,Traditional ISD/CSD,4625293,7292574,446240,1224588,162384,0,0,13751079,13751079,1301.037,1,51,197,36,1132,13,0,1430,1427,798,55.9,31,2.2,105,7.4,0,1,6.993006993006993e-4,0.03566433566433566,0.13776223776223775,0.7916083916083916,0.2083916083916084,0.5592151366503153,0.021723896285914507,0.07358093903293624
146905,HULL-DAISETTA ISD,2019,Traditional ISD/CSD,3096344,2731573,3049284,177585,2628,104700,0,9162114,9162114,451.443,0,46,50,13,368,2,0,479,479,344,71.8,15,3.1,53,11.1,0,1,0,0.09603340292275574,0.10438413361169102,0.7682672233820459,0.23173277661795408,0.7181628392484343,0.031315240083507306,0.11064718162839249
146906,LIBERTY ISD,2019,Traditional ISD/CSD,9428136,9703886,3714860,3164529,55187,0,0,26066598,26066598,2024.738,17,338,873,90,906,3,0,2227,2220,1406,63.3,392,17.7,267,12,0,1,0.007633587786259542,0.1517736865738662,0.3920071845532106,0.40682532555006734,0.5931746744499327,0.6333333333333333,0.17657657657657658,0.12027027027027028
146907,TARKINGTON ISD,2019,Traditional ISD/CSD,7844167,9561771,752005,185754,101787,0,0,18445484,18445484,1700.5539999999999,3,11,211,31,1542,6,6,1810,1805,893,49.5,61,3.4,215,11.9,0,1,0.0016574585635359116,0.0060773480662983425,0.11657458563535912,0.8519337016574585,0.14806629834254142,0.49473684210526314,0.033795013850415515,0.11911357340720222
147901,COOLIDGE ISD,2019,Traditional ISD/CSD,516258,3077318,126702,41763,147738,0,10000,3909779,3919779,281.48999999999995,0,52,160,10,87,0,0,309,308,244,79.2,38,12.3,48,15.6,0,1,0,0.16828478964401294,0.517799352750809,0.2815533980582524,0.7184466019417476,0.7922077922077922,0.12337662337662338,0.15584415584415584
147902,GROESBECK ISD,2019,Traditional ISD/CSD,11644582,1963567,741726,2973865,36895,157510,6702387,17518145,24220532,1559.414,15,185,484,67,931,5,0,1687,1682,1202,71.5,89,5.3,194,11.5,0,1,0.00889152341434499,0.10966212211025489,0.2868998221695317,0.5518672199170125,0.44813278008298757,0.7146254458977408,0.05291319857312723,0.11533888228299644
